phone_number_e164,phone_number_formatted,phone_number_dashed,area_code,state_or_territory,pattern
+12285550119,(228) 555-0119,228-555-0119,228,Mississippi,fictional_555_01XX
+12285550120,(228) 555-0120,228-555-0120,228,Mississippi,fictional_555_01XX
+12285550121,(228) 555-0121,228-555-0121,228,Mississippi,fictional_555_01XX
+12285550122,(228) 555-0122,228-555-0122,228,Mississippi,fictional_555_01XX
+12285550123,(228) 555-0123,228-555-0123,228,Mississippi,fictional_555_01XX
+12285550124,(228) 555-0124,228-555-0124,228,Mississippi,fictional_555_01XX
+12285550125,(228) 555-0125,228-555-0125,228,Mississippi,fictional_555_01XX
+12285550126,(228) 555-0126,228-555-0126,228,Mississippi,fictional_555_01XX
+12285550127,(228) 555-0127,228-555-0127,228,Mississippi,fictional_555_01XX
+12285550128,(228) 555-0128,228-555-0128,228,Mississippi,fictional_555_01XX
+12285550129,(228) 555-0129,228-555-0129,228,Mississippi,fictional_555_01XX
+12285550130,(228) 555-0130,228-555-0130,228,Mississippi,fictional_555_01XX
+12285550131,(228) 555-0131,228-555-0131,228,Mississippi,fictional_555_01XX
+12285550132,(228) 555-0132,228-555-0132,228,Mississippi,fictional_555_01XX
+12285550133,(228) 555-0133,228-555-0133,228,Mississippi,fictional_555_01XX
+12285550134,(228) 555-0134,228-555-0134,228,Mississippi,fictional_555_01XX
+12285550135,(228) 555-0135,228-555-0135,228,Mississippi,fictional_555_01XX
+12285550136,(228) 555-0136,228-555-0136,228,Mississippi,fictional_555_01XX
+12285550137,(228) 555-0137,228-555-0137,228,Mississippi,fictional_555_01XX
+12285550138,(228) 555-0138,228-555-0138,228,Mississippi,fictional_555_01XX
+12285550139,(228) 555-0139,228-555-0139,228,Mississippi,fictional_555_01XX
+12285550140,(228) 555-0140,228-555-0140,228,Mississippi,fictional_555_01XX
+12285550141,(228) 555-0141,228-555-0141,228,Mississippi,fictional_555_01XX
+12285550142,(228) 555-0142,228-555-0142,228,Mississippi,fictional_555_01XX
+12285550143,(228) 555-0143,228-555-0143,228,Mississippi,fictional_555_01XX
+12285550144,(228) 555-0144,228-555-0144,228,Mississippi,fictional_555_01XX
+12285550145,(228) 555-0145,228-555-0145,228,Mississippi,fictional_555_01XX
+12285550146,(228) 555-0146,228-555-0146,228,Mississippi,fictional_555_01XX
+12285550147,(228) 555-0147,228-555-0147,228,Mississippi,fictional_555_01XX
+12285550148,(228) 555-0148,228-555-0148,228,Mississippi,fictional_555_01XX
+12285550149,(228) 555-0149,228-555-0149,228,Mississippi,fictional_555_01XX
+12285550150,(228) 555-0150,228-555-0150,228,Mississippi,fictional_555_01XX
+12285550151,(228) 555-0151,228-555-0151,228,Mississippi,fictional_555_01XX
+12285550152,(228) 555-0152,228-555-0152,228,Mississippi,fictional_555_01XX
+12285550153,(228) 555-0153,228-555-0153,228,Mississippi,fictional_555_01XX
+12285550154,(228) 555-0154,228-555-0154,228,Mississippi,fictional_555_01XX
+12285550155,(228) 555-0155,228-555-0155,228,Mississippi,fictional_555_01XX
+12285550156,(228) 555-0156,228-555-0156,228,Mississippi,fictional_555_01XX
+12285550157,(228) 555-0157,228-555-0157,228,Mississippi,fictional_555_01XX
+12285550158,(228) 555-0158,228-555-0158,228,Mississippi,fictional_555_01XX
+12285550159,(228) 555-0159,228-555-0159,228,Mississippi,fictional_555_01XX
+12285550160,(228) 555-0160,228-555-0160,228,Mississippi,fictional_555_01XX
+12285550161,(228) 555-0161,228-555-0161,228,Mississippi,fictional_555_01XX
+12285550162,(228) 555-0162,228-555-0162,228,Mississippi,fictional_555_01XX
+12285550163,(228) 555-0163,228-555-0163,228,Mississippi,fictional_555_01XX
+12285550164,(228) 555-0164,228-555-0164,228,Mississippi,fictional_555_01XX
+12285550165,(228) 555-0165,228-555-0165,228,Mississippi,fictional_555_01XX
+12285550166,(228) 555-0166,228-555-0166,228,Mississippi,fictional_555_01XX
+12285550167,(228) 555-0167,228-555-0167,228,Mississippi,fictional_555_01XX
+12285550168,(228) 555-0168,228-555-0168,228,Mississippi,fictional_555_01XX
+12285550169,(228) 555-0169,228-555-0169,228,Mississippi,fictional_555_01XX
+12285550170,(228) 555-0170,228-555-0170,228,Mississippi,fictional_555_01XX
+12285550171,(228) 555-0171,228-555-0171,228,Mississippi,fictional_555_01XX
+12285550172,(228) 555-0172,228-555-0172,228,Mississippi,fictional_555_01XX
+12285550173,(228) 555-0173,228-555-0173,228,Mississippi,fictional_555_01XX
+12285550174,(228) 555-0174,228-555-0174,228,Mississippi,fictional_555_01XX
+12285550175,(228) 555-0175,228-555-0175,228,Mississippi,fictional_555_01XX
+12285550176,(228) 555-0176,228-555-0176,228,Mississippi,fictional_555_01XX
+12285550177,(228) 555-0177,228-555-0177,228,Mississippi,fictional_555_01XX
+12285550178,(228) 555-0178,228-555-0178,228,Mississippi,fictional_555_01XX
+12285550179,(228) 555-0179,228-555-0179,228,Mississippi,fictional_555_01XX
+12285550180,(228) 555-0180,228-555-0180,228,Mississippi,fictional_555_01XX
+12285550181,(228) 555-0181,228-555-0181,228,Mississippi,fictional_555_01XX
+12285550182,(228) 555-0182,228-555-0182,228,Mississippi,fictional_555_01XX
+12285550183,(228) 555-0183,228-555-0183,228,Mississippi,fictional_555_01XX
+12285550184,(228) 555-0184,228-555-0184,228,Mississippi,fictional_555_01XX
+12285550185,(228) 555-0185,228-555-0185,228,Mississippi,fictional_555_01XX
+12285550186,(228) 555-0186,228-555-0186,228,Mississippi,fictional_555_01XX
+12285550187,(228) 555-0187,228-555-0187,228,Mississippi,fictional_555_01XX
+12285550188,(228) 555-0188,228-555-0188,228,Mississippi,fictional_555_01XX
+12285550189,(228) 555-0189,228-555-0189,228,Mississippi,fictional_555_01XX
+12285550190,(228) 555-0190,228-555-0190,228,Mississippi,fictional_555_01XX
+12285550191,(228) 555-0191,228-555-0191,228,Mississippi,fictional_555_01XX
+12285550192,(228) 555-0192,228-555-0192,228,Mississippi,fictional_555_01XX
+12285550193,(228) 555-0193,228-555-0193,228,Mississippi,fictional_555_01XX
+12285550194,(228) 555-0194,228-555-0194,228,Mississippi,fictional_555_01XX
+12285550195,(228) 555-0195,228-555-0195,228,Mississippi,fictional_555_01XX
+12285550196,(228) 555-0196,228-555-0196,228,Mississippi,fictional_555_01XX
+12285550197,(228) 555-0197,228-555-0197,228,Mississippi,fictional_555_01XX
+12285550198,(228) 555-0198,228-555-0198,228,Mississippi,fictional_555_01XX
+12285550199,(228) 555-0199,228-555-0199,228,Mississippi,fictional_555_01XX
+12282345432,(228) 234-5432,228-234-5432,228,Mississippi,palindrome_2345432
+12283456543,(228) 345-6543,228-345-6543,228,Mississippi,palindrome_3456543
+12284567654,(228) 456-7654,228-456-7654,228,Mississippi,palindrome_4567654
+12285678765,(228) 567-8765,228-567-8765,228,Mississippi,palindrome_5678765
+12286789876,(228) 678-9876,228-678-9876,228,Mississippi,palindrome_6789876
+12287890987,(228) 789-0987,228-789-0987,228,Mississippi,palindrome_7890987
+12288901098,(228) 890-1098,228-890-1098,228,Mississippi,palindrome_8901098
+12289012109,(228) 901-2109,228-901-2109,228,Mississippi,palindrome_9012109
+12281111111,(228) 111-1111,228-111-1111,228,Mississippi,repeating_1
+12282222222,(228) 222-2222,228-222-2222,228,Mississippi,repeating_2
+12283333333,(228) 333-3333,228-333-3333,228,Mississippi,repeating_3
+12284444444,(228) 444-4444,228-444-4444,228,Mississippi,repeating_4
+12285555555,(228) 555-5555,228-555-5555,228,Mississippi,repeating_5
+12286666666,(228) 666-6666,228-666-6666,228,Mississippi,repeating_6
+12287777777,(228) 777-7777,228-777-7777,228,Mississippi,repeating_7
+12288888888,(228) 888-8888,228-888-8888,228,Mississippi,repeating_8
+12289999999,(228) 999-9999,228-999-9999,228,Mississippi,repeating_9
+12292345678,(229) 234-5678,229-234-5678,229,Georgia,ascending_from_2
+12293456789,(229) 345-6789,229-345-6789,229,Georgia,ascending_from_3
+12294567890,(229) 456-7890,229-456-7890,229,Georgia,ascending_from_4
+12295678901,(229) 567-8901,229-567-8901,229,Georgia,ascending_from_5
+12296789012,(229) 678-9012,229-678-9012,229,Georgia,ascending_from_6
+12297890123,(229) 789-0123,229-789-0123,229,Georgia,ascending_from_7
+12298901234,(229) 890-1234,229-890-1234,229,Georgia,ascending_from_8
+12299012345,(229) 901-2345,229-901-2345,229,Georgia,ascending_from_9
+12292109876,(229) 210-9876,229-210-9876,229,Georgia,descending_from_2
+12293210987,(229) 321-0987,229-321-0987,229,Georgia,descending_from_3
+12294321098,(229) 432-1098,229-432-1098,229,Georgia,descending_from_4
+12295432109,(229) 543-2109,229-543-2109,229,Georgia,descending_from_5
+12296543210,(229) 654-3210,229-654-3210,229,Georgia,descending_from_6
+12297654321,(229) 765-4321,229-765-4321,229,Georgia,descending_from_7
+12298765432,(229) 876-5432,229-876-5432,229,Georgia,descending_from_8
+12299876543,(229) 987-6543,229-987-6543,229,Georgia,descending_from_9
+12295550100,(229) 555-0100,229-555-0100,229,Georgia,fictional_555_01XX
+12295550101,(229) 555-0101,229-555-0101,229,Georgia,fictional_555_01XX
+12295550102,(229) 555-0102,229-555-0102,229,Georgia,fictional_555_01XX
+12295550103,(229) 555-0103,229-555-0103,229,Georgia,fictional_555_01XX
+12295550104,(229) 555-0104,229-555-0104,229,Georgia,fictional_555_01XX
+12295550105,(229) 555-0105,229-555-0105,229,Georgia,fictional_555_01XX
+12295550106,(229) 555-0106,229-555-0106,229,Georgia,fictional_555_01XX
+12295550107,(229) 555-0107,229-555-0107,229,Georgia,fictional_555_01XX
+12295550108,(229) 555-0108,229-555-0108,229,Georgia,fictional_555_01XX
+12295550109,(229) 555-0109,229-555-0109,229,Georgia,fictional_555_01XX
+12295550110,(229) 555-0110,229-555-0110,229,Georgia,fictional_555_01XX
+12295550111,(229) 555-0111,229-555-0111,229,Georgia,fictional_555_01XX
+12295550112,(229) 555-0112,229-555-0112,229,Georgia,fictional_555_01XX
+12295550113,(229) 555-0113,229-555-0113,229,Georgia,fictional_555_01XX
+12295550114,(229) 555-0114,229-555-0114,229,Georgia,fictional_555_01XX
+12295550115,(229) 555-0115,229-555-0115,229,Georgia,fictional_555_01XX
+12295550116,(229) 555-0116,229-555-0116,229,Georgia,fictional_555_01XX
+12295550117,(229) 555-0117,229-555-0117,229,Georgia,fictional_555_01XX
+12295550118,(229) 555-0118,229-555-0118,229,Georgia,fictional_555_01XX
+12295550119,(229) 555-0119,229-555-0119,229,Georgia,fictional_555_01XX
+12295550120,(229) 555-0120,229-555-0120,229,Georgia,fictional_555_01XX
+12295550121,(229) 555-0121,229-555-0121,229,Georgia,fictional_555_01XX
+12295550122,(229) 555-0122,229-555-0122,229,Georgia,fictional_555_01XX
+12295550123,(229) 555-0123,229-555-0123,229,Georgia,fictional_555_01XX
+12295550124,(229) 555-0124,229-555-0124,229,Georgia,fictional_555_01XX
+12295550125,(229) 555-0125,229-555-0125,229,Georgia,fictional_555_01XX
+12295550126,(229) 555-0126,229-555-0126,229,Georgia,fictional_555_01XX
+12295550127,(229) 555-0127,229-555-0127,229,Georgia,fictional_555_01XX
+12295550128,(229) 555-0128,229-555-0128,229,Georgia,fictional_555_01XX
+12295550129,(229) 555-0129,229-555-0129,229,Georgia,fictional_555_01XX
+12295550130,(229) 555-0130,229-555-0130,229,Georgia,fictional_555_01XX
+12295550131,(229) 555-0131,229-555-0131,229,Georgia,fictional_555_01XX
+12295550132,(229) 555-0132,229-555-0132,229,Georgia,fictional_555_01XX
+12295550133,(229) 555-0133,229-555-0133,229,Georgia,fictional_555_01XX
+12295550134,(229) 555-0134,229-555-0134,229,Georgia,fictional_555_01XX
+12295550135,(229) 555-0135,229-555-0135,229,Georgia,fictional_555_01XX
+12295550136,(229) 555-0136,229-555-0136,229,Georgia,fictional_555_01XX
+12295550137,(229) 555-0137,229-555-0137,229,Georgia,fictional_555_01XX
+12295550138,(229) 555-0138,229-555-0138,229,Georgia,fictional_555_01XX
+12295550139,(229) 555-0139,229-555-0139,229,Georgia,fictional_555_01XX
+12295550140,(229) 555-0140,229-555-0140,229,Georgia,fictional_555_01XX
+12295550141,(229) 555-0141,229-555-0141,229,Georgia,fictional_555_01XX
+12295550142,(229) 555-0142,229-555-0142,229,Georgia,fictional_555_01XX
+12295550143,(229) 555-0143,229-555-0143,229,Georgia,fictional_555_01XX
+12295550144,(229) 555-0144,229-555-0144,229,Georgia,fictional_555_01XX
+12295550145,(229) 555-0145,229-555-0145,229,Georgia,fictional_555_01XX
+12295550146,(229) 555-0146,229-555-0146,229,Georgia,fictional_555_01XX
+12295550147,(229) 555-0147,229-555-0147,229,Georgia,fictional_555_01XX
+12295550148,(229) 555-0148,229-555-0148,229,Georgia,fictional_555_01XX
+12295550149,(229) 555-0149,229-555-0149,229,Georgia,fictional_555_01XX
+12295550150,(229) 555-0150,229-555-0150,229,Georgia,fictional_555_01XX
+12295550151,(229) 555-0151,229-555-0151,229,Georgia,fictional_555_01XX
+12295550152,(229) 555-0152,229-555-0152,229,Georgia,fictional_555_01XX
+12295550153,(229) 555-0153,229-555-0153,229,Georgia,fictional_555_01XX
+12295550154,(229) 555-0154,229-555-0154,229,Georgia,fictional_555_01XX
+12295550155,(229) 555-0155,229-555-0155,229,Georgia,fictional_555_01XX
+12295550156,(229) 555-0156,229-555-0156,229,Georgia,fictional_555_01XX
+12295550157,(229) 555-0157,229-555-0157,229,Georgia,fictional_555_01XX
+12295550158,(229) 555-0158,229-555-0158,229,Georgia,fictional_555_01XX
+12295550159,(229) 555-0159,229-555-0159,229,Georgia,fictional_555_01XX
+12295550160,(229) 555-0160,229-555-0160,229,Georgia,fictional_555_01XX
+12295550161,(229) 555-0161,229-555-0161,229,Georgia,fictional_555_01XX
+12295550162,(229) 555-0162,229-555-0162,229,Georgia,fictional_555_01XX
+12295550163,(229) 555-0163,229-555-0163,229,Georgia,fictional_555_01XX
+12295550164,(229) 555-0164,229-555-0164,229,Georgia,fictional_555_01XX
+12295550165,(229) 555-0165,229-555-0165,229,Georgia,fictional_555_01XX
+12295550166,(229) 555-0166,229-555-0166,229,Georgia,fictional_555_01XX
+12295550167,(229) 555-0167,229-555-0167,229,Georgia,fictional_555_01XX
+12295550168,(229) 555-0168,229-555-0168,229,Georgia,fictional_555_01XX
+12295550169,(229) 555-0169,229-555-0169,229,Georgia,fictional_555_01XX
+12295550170,(229) 555-0170,229-555-0170,229,Georgia,fictional_555_01XX
+12295550171,(229) 555-0171,229-555-0171,229,Georgia,fictional_555_01XX
+12295550172,(229) 555-0172,229-555-0172,229,Georgia,fictional_555_01XX
+12295550173,(229) 555-0173,229-555-0173,229,Georgia,fictional_555_01XX
+12295550174,(229) 555-0174,229-555-0174,229,Georgia,fictional_555_01XX
+12295550175,(229) 555-0175,229-555-0175,229,Georgia,fictional_555_01XX
+12295550176,(229) 555-0176,229-555-0176,229,Georgia,fictional_555_01XX
+12295550177,(229) 555-0177,229-555-0177,229,Georgia,fictional_555_01XX
+12295550178,(229) 555-0178,229-555-0178,229,Georgia,fictional_555_01XX
+12295550179,(229) 555-0179,229-555-0179,229,Georgia,fictional_555_01XX
+12295550180,(229) 555-0180,229-555-0180,229,Georgia,fictional_555_01XX
+12295550181,(229) 555-0181,229-555-0181,229,Georgia,fictional_555_01XX
+12295550182,(229) 555-0182,229-555-0182,229,Georgia,fictional_555_01XX
+12295550183,(229) 555-0183,229-555-0183,229,Georgia,fictional_555_01XX
+12295550184,(229) 555-0184,229-555-0184,229,Georgia,fictional_555_01XX
+12295550185,(229) 555-0185,229-555-0185,229,Georgia,fictional_555_01XX
+12295550186,(229) 555-0186,229-555-0186,229,Georgia,fictional_555_01XX
+12295550187,(229) 555-0187,229-555-0187,229,Georgia,fictional_555_01XX
+12295550188,(229) 555-0188,229-555-0188,229,Georgia,fictional_555_01XX
+12295550189,(229) 555-0189,229-555-0189,229,Georgia,fictional_555_01XX
+12295550190,(229) 555-0190,229-555-0190,229,Georgia,fictional_555_01XX
+12295550191,(229) 555-0191,229-555-0191,229,Georgia,fictional_555_01XX
+12295550192,(229) 555-0192,229-555-0192,229,Georgia,fictional_555_01XX
+12295550193,(229) 555-0193,229-555-0193,229,Georgia,fictional_555_01XX
+12295550194,(229) 555-0194,229-555-0194,229,Georgia,fictional_555_01XX
+12295550195,(229) 555-0195,229-555-0195,229,Georgia,fictional_555_01XX
+12295550196,(229) 555-0196,229-555-0196,229,Georgia,fictional_555_01XX
+12295550197,(229) 555-0197,229-555-0197,229,Georgia,fictional_555_01XX
+12295550198,(229) 555-0198,229-555-0198,229,Georgia,fictional_555_01XX
+12295550199,(229) 555-0199,229-555-0199,229,Georgia,fictional_555_01XX
+12292345432,(229) 234-5432,229-234-5432,229,Georgia,palindrome_2345432
+12293456543,(229) 345-6543,229-345-6543,229,Georgia,palindrome_3456543
+12294567654,(229) 456-7654,229-456-7654,229,Georgia,palindrome_4567654
+12295678765,(229) 567-8765,229-567-8765,229,Georgia,palindrome_5678765
+12296789876,(229) 678-9876,229-678-9876,229,Georgia,palindrome_6789876
+12297890987,(229) 789-0987,229-789-0987,229,Georgia,palindrome_7890987
+12298901098,(229) 890-1098,229-890-1098,229,Georgia,palindrome_8901098
+12299012109,(229) 901-2109,229-901-2109,229,Georgia,palindrome_9012109
+12291111111,(229) 111-1111,229-111-1111,229,Georgia,repeating_1
+12292222222,(229) 222-2222,229-222-2222,229,Georgia,repeating_2
+12293333333,(229) 333-3333,229-333-3333,229,Georgia,repeating_3
+12294444444,(229) 444-4444,229-444-4444,229,Georgia,repeating_4
+12295555555,(229) 555-5555,229-555-5555,229,Georgia,repeating_5
+12296666666,(229) 666-6666,229-666-6666,229,Georgia,repeating_6
+12297777777,(229) 777-7777,229-777-7777,229,Georgia,repeating_7
+12298888888,(229) 888-8888,229-888-8888,229,Georgia,repeating_8
+12299999999,(229) 999-9999,229-999-9999,229,Georgia,repeating_9
+12312345678,(231) 234-5678,231-234-5678,231,Michigan,ascending_from_2
+12313456789,(231) 345-6789,231-345-6789,231,Michigan,ascending_from_3
+12314567890,(231) 456-7890,231-456-7890,231,Michigan,ascending_from_4
+12315678901,(231) 567-8901,231-567-8901,231,Michigan,ascending_from_5
+12316789012,(231) 678-9012,231-678-9012,231,Michigan,ascending_from_6
+12317890123,(231) 789-0123,231-789-0123,231,Michigan,ascending_from_7
+12318901234,(231) 890-1234,231-890-1234,231,Michigan,ascending_from_8
+12319012345,(231) 901-2345,231-901-2345,231,Michigan,ascending_from_9
+12312109876,(231) 210-9876,231-210-9876,231,Michigan,descending_from_2
+12313210987,(231) 321-0987,231-321-0987,231,Michigan,descending_from_3
+12314321098,(231) 432-1098,231-432-1098,231,Michigan,descending_from_4
+12315432109,(231) 543-2109,231-543-2109,231,Michigan,descending_from_5
+12316543210,(231) 654-3210,231-654-3210,231,Michigan,descending_from_6
+12317654321,(231) 765-4321,231-765-4321,231,Michigan,descending_from_7
+12318765432,(231) 876-5432,231-876-5432,231,Michigan,descending_from_8
+12319876543,(231) 987-6543,231-987-6543,231,Michigan,descending_from_9
+12315550100,(231) 555-0100,231-555-0100,231,Michigan,fictional_555_01XX
+12315550101,(231) 555-0101,231-555-0101,231,Michigan,fictional_555_01XX
